timestamp,id,name,x,y
2000-01-13 00:00:00,1072,Laura,0.11665784716649563,-0.2237278530017528
2000-01-13 00:00:01,996,Dan,0.035889360619835387,0.5400555833638263
2000-01-13 00:00:02,960,Sarah,-0.5499587908886729,-0.7269403267728143
2000-01-13 00:00:03,967,Ursula,0.3567071483308655,-0.7570307309540028
2000-01-13 00:00:04,972,Dan,0.9977129626837415,0.9758010603787113
2000-01-13 00:00:05,993,Patricia,-0.8982848023664403,-0.3158096911612429
2000-01-13 00:00:06,977,Hannah,-0.24382939397785397,0.4330157667261867
2000-01-13 00:00:07,1004,Sarah,0.698827688241719,0.6719008614455877
2000-01-13 00:00:08,1038,Sarah,-0.41845402161020684,0.4213081987058551
2000-01-13 00:00:09,978,Laura,0.542858033856054,-0.7188082634994684
2000-01-13 00:00:10,969,Patricia,0.7237410093258743,0.6333533311051911
2000-01-13 00:00:11,1009,Frank,-0.41063937754015467,-0.3986086807698448
2000-01-13 00:00:12,958,Yvonne,0.0723797325881479,0.516323037177207
2000-01-13 00:00:13,1018,Frank,0.9883604544537259,0.4007300102216138
2000-01-13 00:00:14,1014,Xavier,0.18196826434330204,0.06628760574184489
2000-01-13 00:00:15,1024,Zelda,-0.7332998884338471,0.0013099723840903632
2000-01-13 00:00:16,994,Bob,0.44946436123096634,-0.4897404044190552
2000-01-13 00:00:17,961,Alice,0.7085841778560471,-0.6380517370997538
2000-01-13 00:00:18,944,Yvonne,0.9826574011087703,-0.17083287850912265
2000-01-13 00:00:19,1034,Xavier,-0.5386777383086756,0.86915001646876
2000-01-13 00:00:20,1028,Ursula,-0.5746387000111635,0.09983668552221947
2000-01-13 00:00:21,963,Xavier,0.5147057413001583,-0.5298049367404785
2000-01-13 00:00:22,992,Alice,0.458003478925074,-0.1783930010574415
2000-01-13 00:00:23,992,Charlie,0.7503180399822642,0.8243403054990617
2000-01-13 00:00:24,1006,Jerry,-0.39599037751197863,-0.4263804098836783
2000-01-13 00:00:25,965,Frank,0.633239366806436,-0.4564840051694259
2000-01-13 00:00:26,1014,Ursula,0.2056069521186552,0.761003499184254
2000-01-13 00:00:27,1021,Ray,-0.2510530917817244,0.4679552034666943
2000-01-13 00:00:28,996,Jerry,0.22340414992844493,0.06467155973963079
2000-01-13 00:00:29,970,Yvonne,0.6736853703973151,0.901898346497882
2000-01-13 00:00:30,968,Frank,0.4037011683935623,-0.15453077776318636
2000-01-13 00:00:31,1011,Bob,-0.489347217854615,0.7373379803798756
2000-01-13 00:00:32,1024,George,-0.1636126816797372,0.6822497354260268
2000-01-13 00:00:33,1025,Norbert,-0.4161143909784948,-0.38297583783644473
2000-01-13 00:00:34,1042,Oliver,-0.013056174479584293,-0.9547767660918305
2000-01-13 00:00:35,945,Dan,0.811137680457205,-0.9731595127653578
2000-01-13 00:00:36,988,Laura,-0.05575507137604108,0.9292405912342847
2000-01-13 00:00:37,954,Ursula,-0.2696534912593216,-0.18325562479145496
2000-01-13 00:00:38,1024,Sarah,0.7902481984126404,-0.3251994397846725
2000-01-13 00:00:39,1036,Hannah,-0.11405087961198923,0.9449547388835875
2000-01-13 00:00:40,975,Alice,-0.8751825038941314,-0.12170123440195102
2000-01-13 00:00:41,993,Ursula,0.6886652371374653,0.7708725842228359
2000-01-13 00:00:42,977,Ray,-0.7599211838046762,-0.011730888486421565
2000-01-13 00:00:43,1046,Quinn,-0.9601288726286055,-0.6657776100279478
2000-01-13 00:00:44,956,Michael,-0.5394668087287484,0.29461462613138956
2000-01-13 00:00:45,1014,Michael,0.8756215355089412,-0.7882056298578515
2000-01-13 00:00:46,975,Ray,0.38605594051475234,0.22910110641969372
2000-01-13 00:00:47,1069,Kevin,0.09239439885176393,0.2111791275499555
2000-01-13 00:00:48,1044,Quinn,-0.11251996566836153,0.7400078917706545
2000-01-13 00:00:49,1016,Wendy,-0.6226891964282977,-0.2999002622566711
2000-01-13 00:00:50,1025,Laura,0.7089315806873309,-0.017314139255647065
2000-01-13 00:00:51,1003,Alice,0.5954557759565571,0.019850281553650317
2000-01-13 00:00:52,1001,Tim,-0.6609962794335238,0.4187407934833365
2000-01-13 00:00:53,1026,Xavier,0.4976577597750471,0.7105076042491358
2000-01-13 00:00:54,1005,Wendy,0.936949051367999,0.4221813790244848
2000-01-13 00:00:55,1055,Alice,0.0023802877092407027,0.19290205071855882
2000-01-13 00:00:56,944,Oliver,-0.8434709756706251,-0.3890540493214816
2000-01-13 00:00:57,989,Edith,-0.17240775015224985,0.3578156485437598
2000-01-13 00:00:58,1000,Michael,0.801596996972274,0.48421955672460393
2000-01-13 00:00:59,1029,George,-0.45985758095336493,0.23891406832388418
2000-01-13 00:01:00,1068,Ingrid,0.5078459923730696,-0.3787567769475042
2000-01-13 00:01:01,1050,Yvonne,-0.3887334651245635,-0.47896221750681445
2000-01-13 00:01:02,1002,Edith,-0.4297898135481393,0.47150282170503055
2000-01-13 00:01:03,969,Charlie,0.2231886067909068,-0.8284458954025984
2000-01-13 00:01:04,977,Tim,0.9415861627766815,-0.9809257961172801
2000-01-13 00:01:05,977,Victor,-0.6109695139640816,-0.6927130863724245
2000-01-13 00:01:06,1055,Laura,0.8869971700811226,-0.14270238678771618
2000-01-13 00:01:07,1013,Sarah,0.6444922828352597,-0.8378979935958106
2000-01-13 00:01:08,929,Victor,-0.755099459643811,0.7074913862577692
2000-01-13 00:01:09,1018,Edith,-0.7077854494343625,0.39499115499077897
2000-01-13 00:01:10,1037,Edith,-0.4043205251640831,-0.9478297508575593
2000-01-13 00:01:11,969,Patricia,0.8776192194796082,-0.5312969960587104
2000-01-13 00:01:12,946,Dan,-0.7287355035086076,-0.8530389932398301
2000-01-13 00:01:13,1002,Yvonne,-0.9286819404192967,-0.11968670699285577
2000-01-13 00:01:14,1104,Patricia,-0.01556993606346957,0.4614218002693915
2000-01-13 00:01:15,1012,Ursula,0.9129600375148914,0.4960638554298029
2000-01-13 00:01:16,977,Dan,0.3283209405674221,-0.47458219655036804
2000-01-13 00:01:17,944,Norbert,-0.35874356727360124,0.3488326083116078
2000-01-13 00:01:18,969,Kevin,0.22291117769511737,-0.5074537939355148
2000-01-13 00:01:19,1024,George,-0.07392265236209994,0.11297681456682485
2000-01-13 00:01:20,958,Michael,0.38398510724767965,0.15597928659480464
2000-01-13 00:01:21,968,Oliver,-0.3335630059924879,0.6929528578993831
2000-01-13 00:01:22,1000,Oliver,0.6703162727653689,0.2645994019763236
2000-01-13 00:01:23,1004,Wendy,0.5544069324179091,0.12313218274156879
2000-01-13 00:01:24,988,Xavier,0.6970635368088527,0.8279960994728719
2000-01-13 00:01:25,1015,Tim,0.03928288844316108,-0.9763743608303563
2000-01-13 00:01:26,942,Victor,0.19653340126711405,0.7915824813152992
2000-01-13 00:01:27,989,Victor,0.09004869272388749,-0.5665872086594952
2000-01-13 00:01:28,1015,Sarah,-0.0869805488273745,0.2302192298477328
2000-01-13 00:01:29,991,Ursula,0.20488940939307887,0.6544762265084263
2000-01-13 00:01:30,956,Sarah,0.5647546009839133,-0.3478143427406817
2000-01-13 00:01:31,966,Alice,-0.6517860080806612,0.6569025162783313
2000-01-13 00:01:32,955,Dan,-0.7558670922322412,0.7171396046400109
2000-01-13 00:01:33,913,Yvonne,0.10602773431954104,0.5569027856979292
2000-01-13 00:01:34,1027,Kevin,-0.4357407501940971,-0.28844272274779215
2000-01-13 00:01:35,942,Kevin,-0.7014986304169617,0.24552406948963146
2000-01-13 00:01:36,990,Zelda,-0.9322762810650693,-0.04433865020964789
2000-01-13 00:01:37,1003,Bob,-0.08527204297329738,0.37846219732059505
2000-01-13 00:01:38,986,Patricia,0.21864917737369916,0.659186272012231
2000-01-13 00:01:39,1027,Charlie,-0.7819717092404306,0.7369091208278888
2000-01-13 00:01:40,1003,Laura,0.436280871985087,-0.17911774564954985
2000-01-13 00:01:41,950,Wendy,-0.08214877626048445,0.010400344477609291
